customer_id,tenure_months,contract_type,monthly_charges,support_tickets,payment_method,churn
CUST-101477,9,Month-to-Month,84.84,4,Credit Card,Yes
CUST-101478,6,Two Year,61.51,1,Bank Transfer,No
CUST-101479,32,Month-to-Month,40.07,1,Credit Card,No
CUST-101480,41,Month-to-Month,48.47,1,Direct Debit,Yes
CUST-101481,8,Month-to-Month,47.66,1,Credit Card,No
CUST-101482,72,Two Year,65.86,2,Bank Transfer,No
CUST-101483,50,Month-to-Month,86.35,1,Direct Debit,Yes
CUST-101484,62,One Year,58.04,0,Direct Debit,No
CUST-101485,62,Month-to-Month,20.0,1,Direct Debit,Yes
CUST-101486,7,Month-to-Month,61.22,2,Direct Debit,No
CUST-101487,4,One Year,61.88,6,Direct Debit,No
CUST-101488,6,Month-to-Month,60.5,2,Direct Debit,No
CUST-101489,58,One Year,52.45,2,Bank Transfer,No
CUST-101490,22,One Year,69.35,3,Bank Transfer,No
CUST-101491,26,Two Year,66.32,1,Bank Transfer,No
CUST-101492,3,Month-to-Month,64.5,2,Direct Debit,Yes
CUST-101493,41,Two Year,73.25,0,Direct Debit,No
CUST-101494,60,One Year,56.4,2,Direct Debit,No
CUST-101495,14,Two Year,55.27,2,Bank Transfer,No
CUST-101496,12,Month-to-Month,92.6,1,Direct Debit,No
CUST-101497,12,Month-to-Month,76.19,0,Credit Card,Yes
CUST-101498,13,Two Year,81.54,1,Direct Debit,No
CUST-101499,25,Two Year,89.52,1,Direct Debit,No
CUST-101500,45,Month-to-Month,75.52,1,Direct Debit,Yes
CUST-101501,19,Month-to-Month,83.57,4,Credit Card,Yes
CUST-101502,55,Month-to-Month,33.41,1,Direct Debit,No
CUST-101503,45,Month-to-Month,69.08,2,Direct Debit,No
CUST-101504,8,Month-to-Month,61.35,1,Direct Debit,Yes
CUST-101505,53,Month-to-Month,98.55,1,Credit Card,Yes
CUST-101506,55,Two Year,83.55,2,Direct Debit,No
CUST-101507,32,Month-to-Month,52.39,4,Bank Transfer,Yes
CUST-101508,51,One Year,72.46,2,Direct Debit,No
CUST-101509,44,Month-to-Month,68.35,0,Direct Debit,No
CUST-101510,70,Month-to-Month,74.09,2,Credit Card,No
CUST-101511,18,Month-to-Month,44.62,2,Direct Debit,No
CUST-101512,22,Month-to-Month,72.2,1,Credit Card,No
CUST-101513,37,One Year,60.44,0,Bank Transfer,No
CUST-101514,56,Two Year,70.65,0,Bank Transfer,No
CUST-101515,59,Month-to-Month,50.51,1,Direct Debit,No
CUST-101516,3,Month-to-Month,53.3,2,Direct Debit,Yes
CUST-101517,28,Month-to-Month,88.48,1,Bank Transfer,Yes
CUST-101518,35,Two Year,43.97,0,Direct Debit,No
CUST-101519,61,One Year,45.44,3,Credit Card,No
CUST-101520,54,Month-to-Month,63.97,2,Bank Transfer,No
CUST-101521,63,One Year,49.56,2,Credit Card,No
CUST-101522,7,Two Year,47.3,0,Direct Debit,No
CUST-101523,49,Month-to-Month,67.1,4,Credit Card,Yes
CUST-101524,31,Month-to-Month,34.9,3,Direct Debit,No
CUST-101525,58,Two Year,44.84,1,Direct Debit,No
CUST-101526,61,One Year,106.08,3,Direct Debit,No
CUST-101527,24,Month-to-Month,74.19,0,Direct Debit,No
CUST-101528,20,Month-to-Month,50.07,0,Credit Card,No
CUST-101529,37,Month-to-Month,73.36,3,Credit Card,Yes
CUST-101530,4,Month-to-Month,76.35,0,Credit Card,Yes
CUST-101531,20,One Year,84.89,0,Bank Transfer,Yes
CUST-101532,60,Month-to-Month,62.46,0,Direct Debit,No
CUST-101533,24,One Year,84.53,4,Credit Card,Yes
CUST-101534,50,Two Year,24.23,1,Direct Debit,No
CUST-101535,49,Month-to-Month,43.87,1,Credit Card,No
CUST-101536,51,Month-to-Month,68.28,0,Bank Transfer,No
CUST-101537,36,Month-to-Month,71.59,2,Direct Debit,Yes
CUST-101538,66,One Year,46.76,1,Credit Card,No
CUST-101539,34,Month-to-Month,70.19,1,Direct Debit,No
CUST-101540,36,One Year,52.52,0,Credit Card,No
CUST-101541,6,Two Year,59.46,1,Credit Card,No
CUST-101542,39,Month-to-Month,85.5,2,Credit Card,Yes
CUST-101543,42,Two Year,83.18,2,Direct Debit,Yes
CUST-101544,58,Two Year,45.06,2,Credit Card,No
CUST-101545,12,Month-to-Month,43.85,2,Credit Card,No
CUST-101546,3,Month-to-Month,56.78,2,Direct Debit,Yes
CUST-101547,18,Two Year,64.47,0,Direct Debit,No
CUST-101548,40,Two Year,51.84,2,Direct Debit,No
CUST-101549,21,Month-to-Month,85.81,2,Direct Debit,Yes
CUST-101550,15,Month-to-Month,71.95,2,Direct Debit,No
CUST-101551,26,Month-to-Month,73.12,2,Direct Debit,No
CUST-101552,8,Two Year,39.67,2,Bank Transfer,Yes
CUST-101553,42,Month-to-Month,88.35,2,Bank Transfer,Yes
CUST-101554,44,Month-to-Month,20.0,1,Bank Transfer,No
CUST-101555,14,Two Year,81.68,2,Bank Transfer,No
CUST-101556,2,Month-to-Month,83.69,1,Direct Debit,Yes
CUST-101557,37,One Year,56.35,0,Direct Debit,No
CUST-101558,69,Month-to-Month,90.46,1,Bank Transfer,No
CUST-101559,38,Two Year,63.74,1,Credit Card,No
CUST-101560,41,Month-to-Month,66.25,0,Direct Debit,No
CUST-101561,62,One Year,71.79,1,Direct Debit,No
CUST-101562,60,One Year,128.73,2,Direct Debit,No
CUST-101563,14,Month-to-Month,91.89,1,Direct Debit,Yes
CUST-101564,2,Month-to-Month,79.02,2,Direct Debit,No
CUST-101565,70,Month-to-Month,46.74,0,Bank Transfer,No
CUST-101566,17,Month-to-Month,67.87,1,Credit Card,No
CUST-101567,28,Two Year,48.74,1,Direct Debit,No
CUST-101568,66,Two Year,81.44,2,Direct Debit,No
CUST-101569,35,Month-to-Month,67.81,3,Bank Transfer,No
CUST-101570,5,One Year,42.51,0,Direct Debit,No
CUST-101571,65,One Year,66.62,1,Credit Card,No
CUST-101572,40,Two Year,48.01,0,Direct Debit,No
CUST-101573,56,Month-to-Month,68.02,3,Direct Debit,No
CUST-101574,36,Month-to-Month,47.82,2,Direct Debit,No
CUST-101575,45,Month-to-Month,65.55,0,Bank Transfer,Yes
CUST-101576,23,Month-to-Month,80.01,2,Direct Debit,No
CUST-101577,47,Month-to-Month,63.94,1,Direct Debit,No
CUST-101578,31,Month-to-Month,57.18,4,Direct Debit,No
CUST-101579,11,Month-to-Month,69.07,0,Credit Card,Yes
CUST-101580,10,One Year,78.94,2,Credit Card,No
CUST-101581,67,Month-to-Month,42.86,4,Direct Debit,No
CUST-101582,14,Month-to-Month,70.21,3,Direct Debit,Yes
CUST-101583,10,Month-to-Month,91.35,1,Credit Card,Yes
CUST-101584,1,Month-to-Month,76.47,1,Credit Card,No
CUST-101585,5,One Year,66.16,0,Bank Transfer,Yes
CUST-101586,20,Month-to-Month,77.79,0,Credit Card,No
CUST-101587,8,Month-to-Month,74.05,1,Credit Card,Yes
CUST-101588,43,Month-to-Month,80.07,1,Direct Debit,No
CUST-101589,1,Month-to-Month,24.52,0,Credit Card,Yes
CUST-101590,57,Month-to-Month,33.93,2,Bank Transfer,No
CUST-101591,64,Two Year,85.1,1,Direct Debit,No
CUST-101592,28,Month-to-Month,34.89,2,Direct Debit,Yes
CUST-101593,37,Month-to-Month,73.03,0,Credit Card,No
CUST-101594,47,Month-to-Month,57.96,0,Credit Card,No
CUST-101595,37,Month-to-Month,45.08,0,Credit Card,No
CUST-101596,49,One Year,71.99,7,Direct Debit,No
CUST-101597,44,One Year,69.02,2,Direct Debit,No
CUST-101598,56,One Year,107.21,3,Direct Debit,Yes
CUST-101599,28,Month-to-Month,52.5,1,Bank Transfer,Yes
CUST-101600,6,Month-to-Month,93.8,4,Bank Transfer,Yes
CUST-101601,61,Two Year,72.05,1,Direct Debit,No
CUST-101602,20,Two Year,51.78,0,Direct Debit,No
CUST-101603,2,Month-to-Month,80.98,1,Direct Debit,No
CUST-101604,37,Month-to-Month,76.31,1,Direct Debit,No
CUST-101605,20,Month-to-Month,65.72,4,Direct Debit,Yes
CUST-101606,26,Month-to-Month,70.33,1,Direct Debit,No
CUST-101607,29,Month-to-Month,53.06,0,Credit Card,No
CUST-101608,1,Month-to-Month,48.48,2,Credit Card,Yes
CUST-101609,35,One Year,80.19,1,Direct Debit,No
CUST-101610,70,Month-to-Month,60.52,2,Credit Card,No
CUST-101611,59,Month-to-Month,63.4,1,Credit Card,No
CUST-101612,69,Month-to-Month,70.6,0,Direct Debit,Yes
CUST-101613,33,Two Year,70.31,1,Credit Card,No
CUST-101614,51,Month-to-Month,36.41,0,Direct Debit,No
CUST-101615,12,One Year,90.73,2,Direct Debit,No
CUST-101616,20,Month-to-Month,67.42,0,Direct Debit,Yes
CUST-101617,53,One Year,60.95,0,Bank Transfer,No
CUST-101618,43,Month-to-Month,73.62,2,Credit Card,Yes
CUST-101619,50,Month-to-Month,69.73,0,Direct Debit,Yes
CUST-101620,29,Month-to-Month,80.34,2,Bank Transfer,Yes
CUST-101621,57,Month-to-Month,75.76,2,Direct Debit,No
CUST-101622,39,Month-to-Month,79.36,1,Bank Transfer,Yes
CUST-101623,56,One Year,92.02,1,Credit Card,No
CUST-101624,43,Month-to-Month,82.67,2,Credit Card,No
CUST-101625,50,Month-to-Month,61.79,1,Credit Card,No
CUST-101626,23,Month-to-Month,42.54,1,Credit Card,Yes
CUST-101627,44,One Year,98.36,1,Bank Transfer,No
CUST-101628,38,Two Year,60.25,0,Bank Transfer,No
CUST-101629,23,One Year,55.54,4,Direct Debit,No
CUST-101630,45,Month-to-Month,30.27,0,Direct Debit,No
CUST-101631,52,One Year,71.77,1,Direct Debit,No
CUST-101632,50,Two Year,67.98,0,Direct Debit,No
CUST-101633,8,Two Year,34.7,1,Direct Debit,No
CUST-101634,1,Month-to-Month,74.07,1,Direct Debit,No
CUST-101635,8,Month-to-Month,55.04,0,Direct Debit,Yes
CUST-101636,29,Month-to-Month,118.81,1,Credit Card,Yes
CUST-101637,5,Month-to-Month,53.61,2,Bank Transfer,Yes
CUST-101638,47,One Year,56.3,1,Direct Debit,No
CUST-101639,34,Month-to-Month,47.5,3,Direct Debit,No
CUST-101640,65,Month-to-Month,90.56,0,Direct Debit,Yes
CUST-101641,55,One Year,57.54,1,Bank Transfer,No
CUST-101642,43,Two Year,50.5,1,Direct Debit,No
CUST-101643,30,Month-to-Month,79.14,1,Bank Transfer,No
CUST-101644,17,One Year,37.39,2,Bank Transfer,No
CUST-101645,26,Month-to-Month,77.5,2,Bank Transfer,No
CUST-101646,8,Two Year,100.63,0,Direct Debit,Yes
CUST-101647,47,Two Year,76.33,2,Direct Debit,No
CUST-101648,72,Month-to-Month,77.76,0,Bank Transfer,Yes
CUST-101649,46,One Year,82.4,0,Direct Debit,No
CUST-101650,68,Two Year,99.19,2,Credit Card,No
CUST-101651,33,Month-to-Month,89.2,1,Direct Debit,Yes
CUST-101652,1,Month-to-Month,73.79,2,Direct Debit,Yes
CUST-101653,19,One Year,83.08,1,Bank Transfer,No
CUST-101654,31,Month-to-Month,47.28,0,Credit Card,No
CUST-101655,14,Month-to-Month,80.53,0,Credit Card,Yes
CUST-101656,53,Two Year,44.89,2,Credit Card,No
CUST-101657,48,One Year,57.66,2,Credit Card,No
CUST-101658,69,Month-to-Month,20.0,0,Credit Card,Yes
CUST-101659,62,Month-to-Month,73.03,1,Bank Transfer,Yes
CUST-101660,66,Month-to-Month,52.12,1,Bank Transfer,Yes
CUST-101661,64,Month-to-Month,87.22,3,Credit Card,Yes
CUST-101662,70,Month-to-Month,72.8,2,Direct Debit,No
CUST-101663,63,One Year,87.48,0,Direct Debit,No
CUST-101664,33,Month-to-Month,43.33,2,Direct Debit,Yes
CUST-101665,41,Month-to-Month,85.77,2,Direct Debit,Yes
CUST-101666,48,Month-to-Month,107.12,3,Direct Debit,Yes
CUST-101667,13,Two Year,80.28,2,Direct Debit,Yes
CUST-101668,31,Month-to-Month,80.81,1,Direct Debit,Yes
CUST-101669,68,Month-to-Month,68.39,1,Direct Debit,Yes
CUST-101670,4,Month-to-Month,54.51,1,Credit Card,Yes
CUST-101671,19,One Year,80.22,1,Direct Debit,No
CUST-101672,70,One Year,34.88,1,Credit Card,No
CUST-101673,13,Month-to-Month,56.64,1,Direct Debit,No
CUST-101674,23,Month-to-Month,29.58,2,Credit Card,Yes
CUST-101675,1,Month-to-Month,50.93,2,Bank Transfer,No
CUST-101676,54,Month-to-Month,77.84,1,Direct Debit,No
CUST-101677,71,Month-to-Month,75.11,0,Bank Transfer,No
CUST-101678,15,Month-to-Month,66.02,3,Credit Card,Yes
CUST-101679,65,Month-to-Month,68.41,2,Direct Debit,Yes
CUST-101680,71,Month-to-Month,27.28,1,Direct Debit,No
CUST-101681,15,Month-to-Month,57.55,3,Bank Transfer,Yes
CUST-101682,21,One Year,51.37,1,Credit Card,No
CUST-101683,19,Month-to-Month,51.82,2,Direct Debit,No
CUST-101684,60,Month-to-Month,76.99,3,Bank Transfer,No
CUST-101685,33,Month-to-Month,47.79,1,Credit Card,No
CUST-101686,49,Two Year,52.91,0,Credit Card,No
CUST-101687,35,Two Year,23.26,0,Bank Transfer,No
CUST-101688,44,Month-to-Month,59.12,0,Credit Card,No
CUST-101689,11,Month-to-Month,43.24,0,Direct Debit,Yes
CUST-101690,72,Month-to-Month,66.58,3,Credit Card,Yes
CUST-101691,66,Month-to-Month,45.98,1,Bank Transfer,No
CUST-101692,46,Month-to-Month,67.09,3,Direct Debit,No
CUST-101693,9,One Year,62.11,0,Direct Debit,No
CUST-101694,3,Month-to-Month,98.44,2,Direct Debit,Yes
CUST-101695,26,Two Year,74.94,1,Direct Debit,No
CUST-101696,72,Month-to-Month,28.21,1,Direct Debit,No
CUST-101697,48,Two Year,39.7,0,Bank Transfer,No
CUST-101698,66,One Year,66.1,0,Bank Transfer,No
CUST-101699,70,Month-to-Month,46.4,1,Direct Debit,Yes
CUST-101700,28,Month-to-Month,20.0,2,Credit Card,No
CUST-101701,26,Month-to-Month,91.99,1,Credit Card,No
CUST-101702,25,Month-to-Month,79.4,1,Direct Debit,No
CUST-101703,12,Month-to-Month,75.42,1,Direct Debit,No
CUST-101704,5,One Year,52.85,0,Direct Debit,Yes
CUST-101705,48,Month-to-Month,73.55,5,Credit Card,No
CUST-101706,37,Two Year,50.91,1,Direct Debit,No
CUST-101707,44,Month-to-Month,69.1,3,Direct Debit,No
CUST-101708,15,Two Year,46.59,1,Direct Debit,No
CUST-101709,43,Month-to-Month,95.33,1,Bank Transfer,No
CUST-101710,48,One Year,33.6,1,Credit Card,No
CUST-101711,70,Month-to-Month,89.65,0,Direct Debit,Yes
CUST-101712,46,Month-to-Month,65.78,1,Bank Transfer,Yes
CUST-101713,43,Two Year,55.21,0,Direct Debit,No
CUST-101714,21,Month-to-Month,68.34,4,Credit Card,Yes
CUST-101715,23,One Year,79.67,2,Direct Debit,No
CUST-101716,47,One Year,92.33,1,Direct Debit,No
CUST-101717,15,Month-to-Month,71.26,1,Bank Transfer,No
CUST-101718,25,Month-to-Month,47.19,3,Credit Card,Yes
CUST-101719,36,One Year,66.11,1,Direct Debit,No
CUST-101720,51,Month-to-Month,101.34,1,Direct Debit,Yes
CUST-101721,15,One Year,91.95,1,Direct Debit,Yes
CUST-101722,68,Two Year,83.18,3,Credit Card,No
CUST-101723,21,Month-to-Month,80.91,1,Direct Debit,Yes
CUST-101724,13,Month-to-Month,78.99,0,Credit Card,No
CUST-101725,19,One Year,88.18,0,Bank Transfer,No
CUST-101726,34,Month-to-Month,55.87,1,Direct Debit,No
CUST-101727,68,Month-to-Month,37.9,1,Bank Transfer,Yes
CUST-101728,52,Month-to-Month,66.38,2,Direct Debit,No
CUST-101729,27,Month-to-Month,48.65,1,Credit Card,No
CUST-101730,29,Month-to-Month,43.9,1,Credit Card,No
CUST-101731,28,Month-to-Month,50.59,2,Direct Debit,Yes
CUST-101732,35,One Year,114.71,3,Direct Debit,Yes
CUST-101733,8,Month-to-Month,67.72,0,Bank Transfer,No
CUST-101734,16,Month-to-Month,72.24,2,Direct Debit,No
CUST-101735,36,Two Year,40.55,1,Credit Card,No
CUST-101736,30,One Year,28.12,1,Direct Debit,No
CUST-101737,18,Two Year,48.62,2,Direct Debit,No
CUST-101738,2,Month-to-Month,93.76,1,Credit Card,Yes
CUST-101739,49,One Year,71.69,1,Credit Card,No
CUST-101740,4,Month-to-Month,76.97,0,Direct Debit,Yes
CUST-101741,7,Month-to-Month,79.77,1,Credit Card,No
CUST-101742,39,Month-to-Month,53.17,2,Direct Debit,Yes
CUST-101743,13,Month-to-Month,92.76,0,Direct Debit,Yes
CUST-101744,31,Two Year,52.34,1,Direct Debit,No
CUST-101745,71,Month-to-Month,93.12,1,Credit Card,Yes
CUST-101746,63,One Year,73.85,3,Direct Debit,No
CUST-101747,56,One Year,29.22,1,Credit Card,No
CUST-101748,42,One Year,50.04,0,Credit Card,No
CUST-101749,61,Month-to-Month,29.3,2,Direct Debit,Yes
CUST-101750,42,One Year,88.27,0,Credit Card,No
CUST-101751,56,Month-to-Month,64.51,3,Bank Transfer,No
CUST-101752,36,Month-to-Month,20.43,3,Direct Debit,No
CUST-101753,68,Two Year,72.51,0,Credit Card,No
CUST-101754,7,Month-to-Month,54.26,1,Direct Debit,Yes
CUST-101755,54,Month-to-Month,35.32,1,Credit Card,No
CUST-101756,1,Two Year,98.56,0,Credit Card,Yes
CUST-101757,44,Month-to-Month,67.15,1,Credit Card,Yes
CUST-101758,45,One Year,59.13,2,Bank Transfer,No
CUST-101759,47,Month-to-Month,57.01,1,Direct Debit,No
CUST-101760,13,Month-to-Month,34.73,4,Direct Debit,No
CUST-101761,22,Month-to-Month,38.91,4,Direct Debit,Yes
CUST-101762,21,Month-to-Month,90.7,2,Credit Card,Yes
CUST-101763,9,Month-to-Month,55.52,4,Bank Transfer,Yes
CUST-101764,26,One Year,65.44,4,Direct Debit,No
CUST-101765,9,Month-to-Month,24.11,2,Direct Debit,No
CUST-101766,15,Two Year,38.64,2,Credit Card,No
CUST-101767,10,Month-to-Month,77.2,2,Direct Debit,No
CUST-101768,42,Month-to-Month,72.55,1,Direct Debit,No
CUST-101769,72,One Year,100.07,2,Direct Debit,No
CUST-101770,24,Two Year,91.86,1,Credit Card,No
CUST-101771,49,Month-to-Month,60.39,0,Direct Debit,Yes
CUST-101772,26,One Year,74.46,1,Direct Debit,No
CUST-101773,37,Two Year,58.67,1,Credit Card,No
CUST-101774,68,Month-to-Month,106.1,1,Bank Transfer,Yes
CUST-101775,50,Two Year,87.98,4,Direct Debit,No
CUST-101776,24,Month-to-Month,68.39,1,Credit Card,No
CUST-101777,19,One Year,69.01,1,Credit Card,No
CUST-101778,60,Two Year,93.9,3,Bank Transfer,No
CUST-101779,39,One Year,76.59,1,Credit Card,No
CUST-101780,18,Month-to-Month,96.17,0,Credit Card,No
CUST-101781,19,Month-to-Month,21.13,0,Credit Card,Yes
CUST-101782,36,Two Year,74.22,2,Direct Debit,No
CUST-101783,55,Month-to-Month,54.69,2,Credit Card,Yes
CUST-101784,69,Month-to-Month,100.13,2,Credit Card,Yes
CUST-101785,47,One Year,95.93,2,Direct Debit,No
CUST-101786,49,Month-to-Month,65.66,1,Direct Debit,No
CUST-101787,33,Month-to-Month,95.71,0,Direct Debit,No
CUST-101788,21,Month-to-Month,100.66,2,Direct Debit,Yes
CUST-101789,22,Month-to-Month,66.49,2,Credit Card,No
CUST-101790,48,One Year,114.44,4,Bank Transfer,Yes
CUST-101791,37,One Year,64.37,0,Direct Debit,No
CUST-101792,15,Month-to-Month,60.71,0,Direct Debit,Yes
CUST-101793,35,Two Year,82.32,1,Bank Transfer,No
CUST-101794,71,Two Year,57.92,1,Credit Card,No
CUST-101795,32,One Year,66.71,1,Bank Transfer,No
CUST-101796,11,Month-to-Month,93.19,3,Direct Debit,No
CUST-101797,10,One Year,65.38,3,Bank Transfer,No
CUST-101798,57,Month-to-Month,31.1,2,Bank Transfer,Yes
CUST-101799,25,One Year,72.35,1,Direct Debit,No
CUST-101800,2,One Year,51.07,1,Direct Debit,No
CUST-101801,64,Month-to-Month,82.31,1,Direct Debit,Yes
CUST-101802,35,Two Year,78.92,1,Direct Debit,No
CUST-101803,7,Month-to-Month,94.43,2,Bank Transfer,Yes
CUST-101804,18,One Year,83.15,2,Direct Debit,Yes
CUST-101805,67,Month-to-Month,86.8,5,Credit Card,Yes
CUST-101806,42,Two Year,51.62,2,Bank Transfer,No
CUST-101807,39,Month-to-Month,81.08,1,Direct Debit,No
CUST-101808,41,Month-to-Month,104.37,0,Credit Card,No
CUST-101809,24,Month-to-Month,51.23,3,Direct Debit,No
CUST-101810,60,Month-to-Month,100.99,1,Direct Debit,Yes
CUST-101811,46,Month-to-Month,54.01,1,Bank Transfer,No
CUST-101812,19,One Year,47.96,3,Direct Debit,No
CUST-101813,68,Month-to-Month,70.92,0,Direct Debit,No
CUST-101814,42,Month-to-Month,79.32,1,Credit Card,No
CUST-101815,32,Month-to-Month,83.24,3,Credit Card,Yes
CUST-101816,39,Two Year,45.76,0,Credit Card,No
CUST-101817,36,One Year,73.69,3,Bank Transfer,No
CUST-101818,36,One Year,51.29,1,Direct Debit,No
CUST-101819,3,One Year,35.22,5,Credit Card,No
CUST-101820,8,Month-to-Month,46.43,1,Bank Transfer,No
CUST-101821,70,Month-to-Month,49.98,1,Direct Debit,Yes
CUST-101822,41,Month-to-Month,75.43,3,Credit Card,Yes
CUST-101823,68,Two Year,88.04,1,Direct Debit,No
CUST-101824,13,Two Year,35.54,2,Direct Debit,No
CUST-101825,49,Month-to-Month,72.04,5,Direct Debit,No
CUST-101826,60,Month-to-Month,41.47,2,Credit Card,No
CUST-101827,2,Month-to-Month,77.58,2,Bank Transfer,No
CUST-101828,60,Month-to-Month,52.55,3,Credit Card,Yes
CUST-101829,5,One Year,43.97,2,Bank Transfer,Yes
CUST-101830,44,Month-to-Month,80.99,4,Direct Debit,Yes
CUST-101831,27,Two Year,53.26,1,Direct Debit,No
CUST-101832,32,Month-to-Month,58.68,4,Bank Transfer,No
CUST-101833,21,Two Year,20.6,0,Bank Transfer,No
CUST-101834,8,One Year,83.93,2,Direct Debit,Yes
CUST-101835,72,One Year,81.42,0,Credit Card,No
CUST-101836,50,One Year,65.11,1,Direct Debit,No
CUST-101837,67,One Year,34.45,3,Direct Debit,No
CUST-101838,44,One Year,89.19,0,Bank Transfer,Yes
CUST-101839,58,One Year,51.67,2,Credit Card,No
CUST-101840,3,One Year,55.93,1,Direct Debit,No
CUST-101841,70,Two Year,111.24,2,Direct Debit,No
CUST-101842,2,One Year,50.93,2,Direct Debit,No
CUST-101843,44,One Year,79.84,4,Credit Card,No
CUST-101844,2,Two Year,76.24,2,Direct Debit,Yes
CUST-101845,35,Month-to-Month,72.8,1,Bank Transfer,No
CUST-101846,30,Month-to-Month,70.64,1,Bank Transfer,Yes
CUST-101847,8,Month-to-Month,72.53,3,Direct Debit,Yes
CUST-101848,22,Month-to-Month,70.44,2,Credit Card,No
CUST-101849,44,Two Year,63.96,0,Credit Card,No
CUST-101850,58,Month-to-Month,95.23,3,Direct Debit,Yes
CUST-101851,36,One Year,38.75,4,Direct Debit,No
CUST-101852,69,Month-to-Month,85.43,0,Bank Transfer,No
CUST-101853,31,Month-to-Month,81.45,0,Direct Debit,Yes
CUST-101854,47,One Year,78.97,0,Credit Card,No
CUST-101855,55,Two Year,87.34,1,Direct Debit,No
CUST-101856,62,Month-to-Month,63.15,2,Direct Debit,No
CUST-101857,30,One Year,27.62,2,Credit Card,No
CUST-101858,55,One Year,63.55,2,Bank Transfer,No
CUST-101859,16,Month-to-Month,45.18,1,Direct Debit,No
CUST-101860,12,Month-to-Month,50.36,1,Direct Debit,Yes
CUST-101861,17,Two Year,40.15,4,Credit Card,No
CUST-101862,16,Month-to-Month,55.45,5,Direct Debit,Yes
CUST-101863,12,Month-to-Month,53.07,3,Credit Card,No
CUST-101864,8,Month-to-Month,20.0,0,Direct Debit,No
CUST-101865,3,One Year,79.0,1,Credit Card,No
CUST-101866,16,One Year,109.41,2,Credit Card,No
CUST-101867,30,One Year,77.12,1,Direct Debit,No
CUST-101868,23,Month-to-Month,60.94,1,Direct Debit,No
CUST-101869,5,Two Year,63.91,3,Direct Debit,No
CUST-101870,65,Month-to-Month,56.58,0,Direct Debit,No
CUST-101871,30,Month-to-Month,66.8,1,Credit Card,No
CUST-101872,21,Month-to-Month,64.26,1,Direct Debit,Yes
CUST-101873,70,Month-to-Month,48.18,1,Credit Card,Yes
CUST-101874,22,Two Year,98.66,1,Credit Card,No
CUST-101875,72,Two Year,35.26,1,Direct Debit,No
CUST-101876,32,Month-to-Month,79.37,1,Direct Debit,Yes
CUST-101877,33,Two Year,62.98,1,Credit Card,No
CUST-101878,16,One Year,103.02,2,Direct Debit,No
CUST-101879,38,Two Year,71.82,1,Credit Card,No
CUST-101880,14,Month-to-Month,57.8,0,Direct Debit,Yes
CUST-101881,36,One Year,60.05,2,Direct Debit,No
CUST-101882,23,Month-to-Month,65.8,2,Direct Debit,No
CUST-101883,66,Two Year,42.14,1,Direct Debit,No
CUST-101884,2,Month-to-Month,49.66,1,Credit Card,No
CUST-101885,65,One Year,29.3,0,Direct Debit,No
CUST-101886,67,Month-to-Month,46.54,0,Direct Debit,No
CUST-101887,52,Month-to-Month,66.88,1,Credit Card,No
CUST-101888,62,One Year,71.0,1,Direct Debit,No
CUST-101889,23,Two Year,25.41,1,Direct Debit,No
CUST-101890,26,One Year,62.26,0,Bank Transfer,No
CUST-101891,68,Two Year,76.27,1,Direct Debit,No
CUST-101892,55,Month-to-Month,61.74,2,Bank Transfer,No
CUST-101893,6,Month-to-Month,52.32,0,Direct Debit,Yes
CUST-101894,35,Month-to-Month,56.76,1,Direct Debit,Yes
CUST-101895,22,Month-to-Month,54.18,2,Bank Transfer,No
CUST-101896,43,One Year,52.27,1,Credit Card,No
CUST-101897,15,One Year,68.48,0,Direct Debit,No
CUST-101898,60,One Year,111.15,1,Credit Card,No
CUST-101899,12,One Year,50.13,2,Direct Debit,No
CUST-101900,49,One Year,58.64,3,Credit Card,No
CUST-101901,42,Month-to-Month,63.97,0,Credit Card,Yes
